	SKMES1_LUNG	HS683_CENTRAL_NERVOUS_SYSTEM	COLO205_LARGE_INTESTINE	NCIH2030_LUNG	KP4_PANCREAS	HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NCIH1838_LUNG	BT474_BREAST	SNU245_BILIARY_TRACT	RERFLCMS_LUNG	ACCMESO1_PLEURA	DMS114_LUNG	NCIH2452_PLEURA	SW1990_PANCREAS	BICR16_UPPER_AERODIGESTIVE_TRACT	NCIH2052_PLEURA	KYSE520_OESOPHAGUS	SW1353_BONE	LN18_CENTRAL_NERVOUS_SYSTEM	NCIH1915_LUNG	NCIH1373_LUNG	HCC1806_BREAST	HCC827_LUNG	HT144_SKIN	NH6_AUTONOMIC_GANGLIA	CAPAN2_PANCREAS	HEC50B_ENDOMETRIUM	T98G_CENTRAL_NERVOUS_SYSTEM	CGTHW1_THYROID	HUPT4_PANCREAS	TE10_OESOPHAGUS	G401_SOFT_TISSUE	HEC251_ENDOMETRIUM	YH13_CENTRAL_NERVOUS_SYSTEM	JMSU1_URINARY_TRACT	OE21_OESOPHAGUS	SNU1041_UPPER_AERODIGESTIVE_TRACT	NCIH2342_LUNG	JVM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OV7_OVARY	COLO680N_OESOPHAGUS	SW1710_URINARY_TRACT	NCIH747_LARGE_INTESTINE	NCIH1341_LUNG	YD38_UPPER_AERODIGESTIVE_TRACT	KMRC2_KIDNEY	NCIH1944_LUNG	AN3CA_ENDOMETRIUM	BICR6_UPPER_AERODIGESTIVE_TRACT	BFTC909_KIDNEY	LI7_LIVER	DMS53_LUNG	LOVO_LARGE_INTESTINE	CAL851_BREAST	HLF_LIVER	SKNSH_AUTONOMIC_GANGLIA	NCIH1581_LUNG	SW1088_CENTRAL_NERVOUS_SYSTEM	YD8_UPPER_AERODIGESTIVE_TRACT	SH4_SKIN	KMBC2_URINARY_TRACT	MDAMB435S_SKIN	U2OS_BONE	G361_SKIN	JHH1_LIVER	KYSE410_OESOPHAGUS	NCIH661_LUNG	HDQP1_BREAST	L33_PANCREAS	LS513_LARGE_INTESTINE	NCIH2291_LUNG	NCIH211_LUNG	HCC1500_BREAST	A498_KIDNEY	HUH28_BILIARY_TRACT	NCIH1650_LUNG	MSTO211H_PLEURA	KYSE180_OESOPHAGUS	TE5_OESOPHAGUS	CAPAN1_PANCREAS	HCC1428_BREAST	ISHIKAWAHERAKLIO02ER_ENDOMETRIUM	Unnamed: 145	PC3_PROSTATE	CFPAC1_PANCREAS	M059K_CENTRAL_NERVOUS_SYSTEM	MFE319_ENDOMETRIUM	Unnamed: 523	RMGI_OVARY	KPNSI9S_AUTONOMIC_GANGLIA	NCIH2087_LUNG	JHUEM2_ENDOMETRIUM	CJM_SKIN	SKMEL5_SKIN	SNU410_PANCREAS	HCT8_LARGE_INTESTINE	Unnamed: 442	GMS10_CENTRAL_NERVOUS_SYSTEM	SCC25_UPPER_AERODIGESTIVE_TRACT	Unnamed: 494
ceranib-2	-0.6454904406348744	-1.3936187878331872	-1.0434085339786263	-0.3618679698473061	-1.4326062946384626	-1.0768505865043252	-0.33646894261259835	0.18844428690469225	0.2519418549914614	-0.7208408880978399	0.22781277911848904	-1.1090226876682876	-0.8300567052070831	0.0051479736942191	-0.475740275282912	-0.3673710924148261	-0.3038735243280577	-0.8529158297183199	-1.4220233666240016	-0.13793321306130082	-0.38134055739391504	-1.32614203881298	-1.1268020067325837	-0.1574058006079097	-1.555325927894159	0.02927704956719073	-0.378377337549866	0.5867856973690228	-0.44229822275721337	-1.0594945845606083	-1.1170657129592785	-0.9210698861314518	-1.1378082518676236	-0.7805286020994028	-1.1119859075123375	-1.3093786808380727	-0.5163787188584442	-0.10660774613849484	-1.4685459181755742	-1.3004890213059257	-0.3191129406688813	-0.4744703239211766	-0.4524578336510968	-1.7705826837083054	-1.0679609269721773	0.7565358627209858	-0.881701393917655	-1.3962433539807737	-0.9557818900188858	-0.5388145262491022	-1.0201260923468107	-0.6598832227345416	-1.9440157080093	-0.989647259665162	-0.9337693997488054	-1.6932003140665628	-1.454237799500022	-0.5845327752715761	-0.4312919776221735	-0.4715071040771274	-0.443991491239527	-0.14301301850824175	-1.555918571862969	-1.0768505865043252	-0.5722565787748007	-0.629827707173471	-1.213582016451168	0.11732701064751053	-0.4833599834533238	-1.1327284464206815	0.07203207874561632	-1.8523675514040645	-0.7174543511332118		-0.15571253212559605	-0.9439290106426887	-1.0137763355381344	-1.4740490407430942	-1.225011578706786	0.32602235109269145	-0.028294078831479514	-1.0510282421490391	-0.4693905184742348	0.033933537893554216	-0.010514759767184264	-0.7276139620270953	-0.6789324931605722	-0.4122427071961428	-0.8215903627955139	-1.268189925005789	-1.2203550903804234	-2.5537193567784566	-0.9680580865156612	-0.5769130671011635	1.2767926039119122	0.3239057654897996	0.2481320009062551	0.06864554178098826	-1.010813115694086	-0.6721594192313168
neuronal differentiation inducer III	-0.4727770554388629	-0.4791268122475393	0.9855504249539322	0.2409356098564208	0.5567301818079522	-0.2725480574052509	-0.1459762383522916	-1.1661704989463804		-0.01009144264660604	0.6270008238239767	-0.16714209438121416	-0.10195125781213134	0.43650811956367	0.2587149289207168	0.7662721564942904	0.14272603788221833	0.4403179736488755	-0.27678122861103543	-0.04649671501635298	0.1181736448886677	0.7353700066920618	-0.5646368706043882	-0.1370865788201436	0.0440931487874369	0.5114352499060573	-0.35805811576209984	0.7061611253721485	0.06695227329867386	0.1863277013017996	0.13722291531469838	-0.4558443706157241	0.4889994425153985	0.5876323316101799	0.15076906317320912	-0.507065742205718	0.5131285183883709	-0.390230216926063	0.6087981876391032	0.2206163880686554	0.3912131876617743	-0.3978499250964749	-0.2856708881431835	-0.1353933103378292	0.36031103785954655	0.461907146798377	-0.2386826877589741	-0.06935583952758992	-0.02617749322858688	0.33067883941905496	-0.5633669192426528	-2.817996235155589	0.18802096978411328	-0.5519373569870346	0.044939783028594096	-0.3597513842444135	0.33364205926310403	0.6066816020362106	0.28157405343195296	0.3035865437020335	0.0987010573420588	1.4012478373619812	-1.7425590903260113	-0.020674370661066938	-0.7335404017151942	0.1660084795140335	-0.3131865009807824	-0.14216638426708533	-0.01940441929933151	-0.7373502558004004	0.7785483529910656	-0.5083356935674533	-0.7961913355608061	0.4911160281182912	0.34126176743351583	0.3797836254061562	-0.0972947694857686	0.30739639778723904	-0.06639261968354085	0.2328925845654307	-0.7555528919852731	-0.23317956519145416	-0.14174306714650708	0.6460500942500074	-0.13327672473493732	-0.5223051585465424	-0.0841719387478361	0.3785136740444208	-0.04184022668999025	-0.6416805865496681	-0.5379678920079457	-0.4359484659485362	0.4741833432951523	-0.5125688647732379	0.1418794036410611	-0.053693106066187324	-0.4638873959067149	-0.23910600487955236	-0.3377388939743345	-0.21921010021236526
AZD6482	-0.012208028249497918	-0.4571143219774588	0.7412964463801607	-0.3093766468955769	-0.1692586799841068	0.06356573633404655	0.2345858530477444	0.09277461765395988		-0.2793211313345056	-0.06088949711602092	0.15203901453494453	-1.1991892343515	-0.2416459076030232	0.2803041020702183	-0.031257298675528594	-0.07951545042147336	-0.34493528502416737	0.1537322830172582	0.8721014366389054	0.12494671881792382	0.5330244230555587	-0.32334611187466583	-0.14766950683460525	-0.11084091734427934	0.06822222466040928	0.5148217868706846	-0.06596930256296263	0.19013755538700589	-0.4744703239211766	0.03012368380834794	-0.8059276293341106	0.4407412907694545	-0.7322704503534587	-0.10745438037965127	0.03774339197876049	-0.07909213330089439	-0.09983467220923947	-2.1057651797823302	0.4741833432951523	0.2553283919560887	-0.7085646916010645	-1.1026729308596113	-0.6192447791590093	-0.27974444845508456	-0.7301538647505661	-0.04818998349866738	-0.8452961215479073	0.048326319993222164	0.6523998510586845	-0.04268686093114744	-0.5790296527040562	-2.1195229862011296	0.014460950346945325	0.7315601526068563	-0.6658096624226405	-0.4003898278199457	-0.8330199250511328	-0.13116013913204544	0.8759112907241109	0.33956849895120217	-0.01686451657586141	0.2113034114159292	-0.08163203602436524		0.18844428690469225	-0.5290782324757977	0.4940792479623402	0.2405122927358425	0.4339682168401991	0.01911743867330881	0.210456777174772	0.6185344814124076	0.6930382946342167	-0.022367639143381347	-0.8690018803003015	-0.8203204114337784	0.2637947343676577	-0.21624688036831535	0.5516503763610112	0.5427607168288624	0.7175906876277673	-0.24291585896475865	-0.4516111994099396	-0.183651462083774	-0.2683148861994664	0.5486871565169613	-0.6391406838261973	-0.5824161896686835	0.08303832388065545	-0.1396264815436137	-0.32461606323640124	0.6409702888030656	0.387403333576568	0.161775308308249	0.7082777109750411	-0.12184716247931922	-0.20524063523327551	-0.7106812772039571	-0.21963341733294345
elocalcitol	0.1782846760108088	0.3539612810508701	0.3971396273498732	0.6888051234284321	0.4521708530250726	0.2256961935155964	0.541914082587706	0.6744123413287643	-0.1366632616995654	0.5986385767452198	0.1583887713436217	0.5410674483465495	0.5397974969848142	0.6066816020362106	1.1777363976965525	0.4864595397919276	1.2818724093588538	0.6231909697387704	0.7637322537708194	0.3416850845540948	0.2460154153033625	0.6985414172017367	-0.0964481352446114	0.6329272635120748	0.2756476137438548	0.6485899969734775	0.13171979274717846	0.4293117285138357	0.2206163880686554	-0.32842591732160753	0.591018868574808	0.33364205926310403	0.4521708530250726	0.058485930887104826	0.2642180514882367	0.32475239973095604	0.4923859794800266	0.8767579249652679	0.356501183774341	1.419873790667432	0.1863277013017996	0.5580001331696876	-0.2708547889229373	-0.4393350029131643	0.7785483529910656	0.4631770981601124	0.014460950346945325	0.5211715436793617	0.4712201234511033		1.4262235474761094	-0.1849214134455094	0.12663998730023673	1.2027121078106822	1.2916087031321584	1.16757678680267	0.10547413127131418	0.5148217868706846	0.5927121370571217	0.13298974410891387	0.5389508627436569	0.3569245008949192	0.5935587712982779	0.20834019157187936	0.7654255222531331	0.5317544716938233	0.4504775845427589	0.9499917868253416	0.739603177897847	0.5999085281069553	0.6219210183770351	0.03139363517008337	-0.3161497208248322		0.542337399708285	0.5211715436793617	0.2968134697727781	0.4733367090539959	0.3636975748241746	0.6117614074831523	0.6193811156535641	0.8005608432611454	0.6523998510586845	0.4339682168401991	0.467833586486476	0.8196101136871761	0.1465358919674246	0.5266746662468816	0.3446483043981439	0.4509009016633371	0.1296032071442858	-0.12777360216741734	0.974120862698314	0.6134546759654661	0.0847315923629691	0.6710258043641362	0.14526594060568918	1.1188953179361476	-0.2746646430081436	0.020387390035043487
lenvatinib	0.5795893063191891	0.4496309503016017	0.704891174010413	0.6397003374413303	0.4187288004993747	0.607951553397946	0.5520736934815894	0.467410269365897	0.7815115728351147	0.8911507070649358	0.6223443354976139	0.28665385887889466	0.07880515267487094	0.5605400358931585	0.4597905611954852	0.6511298996969491	0.6312339950297612	0.10759071687420606	1.5337460961030387	0.6769522440522351	0.7429897148624751	0.8420459210778348	-0.28736415662549714	0.5427607168288624	0.4983124191681248	0.8196101136871761	1.1777363976965525	-0.14978609243749713	-1.9823259074216508	0.5241347635234107	0.9076600747674958	-0.6598832227345416	0.9804706195069912	0.15754213710246448	-1.1373849347470446	0.5194782751970479	0.5977919425040633	0.6409702888030656		-0.3809172402733368	0.5347176915378724	0.3835934794913625	0.5677364269429921	-0.2382593706383959	1.0397350163879748	-0.18661468192782385	0.4221153374640021	-1.1488144970026637	0.3116295689930243	1.5947037614663362	-1.5301808909317982	0.14357267212337552	0.3399918160717812	0.33956849895120217	0.3480348413627712	0.5706996467870419	-1.1555875709319188	0.2375490728917935	-0.3140331352219404	-0.10025798932981768	0.7836281584380066	0.8196101136871761	-0.3927701196495339	0.6634060961937236	0.7019279541663641	0.6727190728464506	1.3618793451481828	0.5575768160491086	0.8009841603817236	0.5694296954253064	0.8196101136871761	-0.2915973278312816	-0.057926277271971825		0.6223443354976139	-0.1997375126657556	-0.3318124542862356	0.5554602304462167	0.05763929664594763	1.3187009988491811	0.5550369133256385	0.9076600747674958	0.6528231681792628	0.7226704930747092	0.8196101136871761	0.21299667989824286	0.8115670883961853	1.7911229054147426	0.6943082459959521	0.6642527304348809	0.4326982654784637	-1.1949560631457157	0.701504637045785	0.7768550845087512	0.3890966020588824	0.7628856195296623	0.704891174010413	0.802677428864038	0.36285094058301737	0.31247620323418074
ML312			0.8619418257450219	0.7044678568898348	0.8196101136871761		1.2657863587768738				0.8196101136871761							0.6113380903625734	0.8196101136871761			0.9068134405263386	0.6143013102066232						1.2065219618958885		0.7370632751743762		0.9779307167835204		1.2107551331016728		0.6765289269316569				1.225571232321919				-0.2446091274470723						0.7747384989058593						1.1900125941933286						-0.6683495651461113					0.8196101136871761		1.3457932945662012	-0.8368297791363383	0.5901722343336507			0.5567301818079522			0.7455296175859453				0.8632117771067573	0.2206163880686554		1.1544539560647382							0.7171673705071884								
BRD-K14844214	0.7243637615570226	0.7218238588335518	1.0727537517930954	0.6794921467757061	0.7819348899556929	0.7252103957981791	0.7387565436566899	0.9872436934362466	1.7940861252587912	0.7078543938544629	0.913163197335015	0.5952520397805925	0.5313311545732451	0.4576739755925925	0.8369661156308931	0.3505747440862421	0.6464734113705856	0.7857447440408992	1.0570910183316922	0.7273269814010718	0.011921047623474469	1.1624969813557289	0.7514560572740442	0.559270084531423	0.7294435670039644	0.4530174872662298	0.4712201234511033	0.3776670398032636	1.0274588198911998	0.8314629930633731	0.699811368563472	0.6557863880233118	0.7167440533866101	0.3192492771634361	0.6989647343223149	0.7087010280956193	0.8119904055167635	0.6401236545619092		0.541914082587706	1.0981527790278025	-2.7915389151194354	0.6248842382210841	0.5228648121616754	0.9030035864411324	0.5609633530137367	0.7666954736148686	0.7539959599975151	0.6481666798529001	1.3144678276433959	0.5736628666310911	0.6900750747901676	0.4631770981601124	0.1867510184223786	0.3920598219029315	0.5944054055394353	0.6625594619525672	0.7074310767338841	0.3916365047823532	-0.17476180255162674	0.2519418549914614	0.9186663199025364	-0.05326978894560835	0.9148564658173294	0.9317891506404682	0.7154741020248747	0.5182083238353126	1.1853561058669657	0.4746066604157313	1.1523373704618456	1.2039820591724175	0.5571534989285312	0.4758766117774668	0.8098738199138716	1.050741261523015	0.7895545981261055	0.6761056098110779	1.0418516019908677	0.6126080417243087	1.6145996661335242	0.7484928374299951	1.183239520264074	1.0494713101612796	0.9444886642578216	0.8196101136871761	0.2206163880686554	0.7044678568898348	0.6562097051438908	0.7497627887917305		-0.009244808405448836	0.6807620981374414	0.21638321686287013	0.7895545981261055	1.4537391603137098	0.4005261643145005	1.0244956000471517	0.5351410086584506	-0.17222189982815586	0.5715462810281984
LRRK2-IN-1	-0.5159554017378651	0.1909841896281631				0.245168781062206		-0.1997375126657556		0.6121847246037305		-0.4037763647845738	0.5580001331696876	0.5105886156649	0.06822222466040928	0.1952173608339476	0.2604081974030304			-0.07951545042147336	0.08938808068933259			0.5596934016520012	-0.5193419387024932	0.339145181830624	0.3454949386393011	0.3010466409785626		-0.6594599056139641		-0.5853794095127333		0.03435685501413245		-0.3665244581736689		0.0038780223324836717		0.6138779930860442		0.6198044327741431	-0.6010421429741358	-0.6899387382956128		0.5199015923176262	0.03859002621991696	0.7171673705071884	0.2739543452615412				-0.4507645651687824	-0.3495917733505308	0.5453006195523341	-0.07697554769800251		-0.2725480574052509	0.11902027912982492		0.361580989221282	0.10462749703015696		-0.470237152715392	0.02123402427620069	0.04282319742570147	0.3941764075058233		0.5681597440635711				0.5139751526295281			0.1486524775703165			-0.35170835895342273	-0.7754487966524618	0.20114380052204575			0.8136836739990779		-0.4401816371543215	0.3899432363000389	-0.03295056715784225	-0.15867575196964515	-0.6759692733165231	-0.6239012674853729		0.5321777888144016	0.17235823632270988		0.6473200456117428	-0.22005673445352167	0.07584193283082186	-2.6201801447092747	-0.1929644387365002
WAY-362450	0.6185344814124076	0.5609633530137367	0.8208800650489115	0.4335448997196201	0.4102624580878049	0.9584581292369106	0.487729491153663	0.8196101136871761		0.8196101136871761	1.0541277984876432	1.1227051720213532	0.8005608432611454	1.2327676233717535	0.8098738199138716	0.2934269328081501	0.7997142090199881	0.3539612810508701	0.8196101136871761	0.6227676526181922	0.5960986740217491	0.7683887420971822	0.4407412907694545	1.093919607822018	0.9830105222304611	0.6938849288753731	0.8196101136871761	0.4343915339607773	1.113815512489206	0.4889994425153985	0.6193811156535641	0.5211715436793617	0.8018307946228808	0.6574796565056262	0.8403526525955204	0.8928439755472497	0.4453977790958172	0.959304763478068	0.3704706487534299	1.1582638101499445	0.9013103179588188	0.8860709016179943	-0.35382494455631536	0.7146274677837182	0.6447801428882719	0.2646413686088149	1.3826218840565272	0.7074310767338841	0.8077572343109789	0.6955781973576876	1.9769591213486863	0.8196101136871761	-0.018981102178753286	0.6981181000811577	0.7137808335425609	0.6756822926904997	0.15203901453494453	0.4703734892099468	0.17659140752849514	-0.07358901073337445	1.1375212712415994	0.4864595397919276	1.012219403550375	0.6786455125345487	1.0867232167721836	0.7434130319830533	0.8196101136871761	0.8369661156308931	0.8039473802257727	0.8674449483125418	0.3907898705411961	0.41915211761995297	0.6075282362773677	1.6404220104888099	0.6739890242081861	0.3404151331923594	0.5427607168288624	0.5876323316101799	0.5444539853111768	0.7573824969621423	0.3772437226826853	0.9144331486967512	0.6231909697387704	0.8911507070649358	0.8568620202980802	0.616841212930094	0.679068829655127	1.0977294619072244	0.2002971662808893	0.536834277140765	0.7895545981261055	0.5948287226600135	0.4551340728691217	0.6803387810168624	0.0030313880913264693	0.7065844424927274	0.6028717479510043	0.6219210183770351	0.8196101136871761	0.5778960378368755
BRD-K04800985	0.7319834697274346	0.7650022051325549	0.7785483529910656	0.4733367090539959	0.8073339171904	0.7844747926791638	0.8636350942273355	0.8196101136871761	1.35722285682182	0.9516850553076552	0.8191867965665979	0.5440306681905986	0.7459529347065242	0.7349466895714843	0.9923234988831876	0.5948287226600135	0.5283679347291953	0.4813797343449866	0.9326357848816248	0.7518793743946224	0.8344262129074222	0.7662721564942904	0.8801444619298961	0.9813172537481476	0.9521083724282344	0.3992562129527651	0.9169730514202221	0.9766607654217848	0.8196101136871761	0.9783540339040986	0.6320806292709185	0.7027745884075212	0.8196101136871761	0.9885136447979812	0.9533783237899698	0.8162235767225487	0.8725247537594836	0.5715462810281984	1.033808576699876	0.4860362226713494	0.7446829833447888	0.5944054055394353	0.6803387810168624	1.2480070397125778	0.8695615339154344	1.0185691603590523	0.4640237324012697	0.8196101136871761	0.8196101136871761	1.697146504646324	0.8196101136871761	1.251393576677205	0.5397974969848142	0.7840514755585856	1.2243012809601836	1.0380417479056607	0.7345233724509054	0.8196101136871761	0.6985414172017367	0.17151160208155344	0.5482638393963839	0.981740570868726		0.8196101136871761	0.8509355806099828	1.0134893549121111	0.9000403665970833	1.0240722829265725	0.9097766603703876	0.8196101136871761	1.3504497828925657	0.6634060961937236	0.7209772245923947	0.8196101136871761	0.5381042285025005	0.564773207098943	0.8196101136871761	0.8064872829492435	0.6892284405490104		0.7065844424927274	0.8805677790504743	0.7975976234170963	0.7628856195296623	1.2077919132576238	0.19394740947221215	1.1696933724055625	0.7544192771180925	0.6981181000811577	0.2625247830059223	0.6710258043641362	0.4796864658626723	0.6782221954139706	0.8196101136871761	1.116355415212677	0.5478405222758049	0.6676392673995082	1.1332881000358148	0.4111090923289621	0.5520736934815894
GSK-3 inhibitor IX	-0.5676000904484373	-0.7246507421830461	0.8196101136871761	0.2832673219142674	-0.258578592426162	-0.7496264522971757	-0.5769130671011635	0.07499529858966465		-0.2280997597445125	-0.1777250223956758	0.1943707265927904	-0.08586520723014976	-1.620135779054721	-0.0007784659938798159	0.4094158238466485	-0.6107784367474404	-0.5540539425899266	-0.7174543511332118	-0.7026382519129656	-0.029564030193214182	-0.21836346597120798	0.22611951063617536	-0.5705633102924871	-0.1849214134455094	-0.11803730839411293	-0.0443801294134611	-0.4173225126430845	-0.7331170845946151	-0.4499179309276259	-0.7310004989917233	-0.5286549153552195	0.8196101136871761	-0.7547062577441167	-0.21878678309178626	-0.6484536604789235	1.0727537517930954	-0.2416459076030232		-0.443991491239527	-0.1887312675307157	-0.5502440885047211	-0.2073572208361674	-0.8520691954771634	-0.33858552821549104	0.2671812713322858	-0.4097028044726727	-0.9650948666716112	-0.3017569387251643	-0.2293697111062479	-0.5121455476526596		-0.2729713745258292	-0.3716042636206106	0.09277461765395988	-0.6958651779837111	-0.4113960729549856	-0.3296958686833429	-1.1610906934994387	-0.8262468511218767	0.06271910209288935	-0.4609241760626658	-0.1857680476866666	-0.10830101462080848	-0.07782218193915896	-0.17137526558699867	-0.49267296010605	-0.11507408855006385	0.06652895617809487	-0.6073918997828129	0.4754532946568877	-0.10195125781213134			-0.4325619289839089	-0.5091823278086098	-0.526961646872905	-0.27127810604351554	-0.5519373569870346	-0.1569824834873315	0.004301339453062649	0.937292273207988	-0.27635791149045724	-0.4372184173102716	0.025890512602563427	-0.4363717830691152	0.16812506511692613	-0.05072988622213749	-0.11592072279122105	-0.5549005768310837	-0.32461606323640124	0.2714144425380703	-0.25307546985864204	-0.18280482784261756	-0.6975584464660247	-0.8279401196041903	-0.21116707492137446	-0.4537277850128314	-0.4190157811253974	-0.7089880087216435
KW-2449	-0.372874214982346	-0.4088561702315147	-0.7801052849788253	0.3281389366955841	-0.4600775418215086	0.05975588224884025	0.2726843938998057	0.6206510670152996	0.5601167187725802	-0.033373884278421216	-0.32927255156276475	-0.20312404963038366	-0.02194432202280237	-0.24037595624128774	0.0004914853678556123	0.18167121297543687	0.4538641215073863	-0.022790956263959567	-0.2090504893184818	-0.012631345370076144	0.2599848802824522	0.4005261643145005	-0.4998693511558843	0.5207482265587835	-1.3277083121591202	0.4077225553643341	0.4661403180041616	-0.523998427028856	-0.8749283199883996	-0.0867118414713062	0.060179199369418485	-0.8893211020880676	0.5749328179928264	-0.5925758005625669	-1.1174890300798574	-0.378377337549866	0.18971423826642766	0.3929064561440887	0.2405122927358425	-0.23106297958856156	0.25913824604129426	0.3776670398032636	0.21511326550113472	-1.0484883394255684	0.2714144425380703	-0.39827324221705385	-0.6429505379114036	-0.5036792052410899	0.009804462020581836	0.04451646590801588	-0.31741967218656764	0.2345858530477444	-0.17010531422526326	0.16558516239345528	-0.28736415662549714	-0.8313266565688183	-0.8177805087103076	-0.21286034340368806	-0.4710837869565485	-0.4139359756784565	0.2549050748355105	0.20918682581303655	-0.31445645234251857	-0.03760705548420573	0.5220181779205189	0.3294088880573195	0.3353353277454177	0.2235796079127045	0.3806302596473126	-0.6255945359676864	0.564773207098943	-0.4829366663327456	0.34718820712161474	0.5732395495105119	0.12240681609445225	0.19394740947221215	-0.4676972499919212	0.19818058067799668	0.11140057095941236	0.33067883941905496	0.245168781062206	0.8196101136871761	-0.10787769750023024	0.5639265728577865	0.507625395820851	-0.4389116857925861	0.5596934016520012	0.3526913296891347	0.3268689853338487	-0.7115279114451144	0.3802069425267344	-1.2254348958273644	-0.4397583200337425	0.4178821662582168	-0.7500497694177539	0.58212920904266	0.17235823632270988	-0.21921010021236526		-0.08628852435072873
erastin	0.2637947343676577	-0.5997721916124005	-1.0552614133548237	0.6528231681792628	-1.1157957615975431	0.16727843087576896	0.5021222732533309	0.2803041020702183		0.2637947343676577	0.6731423899670296	-0.6619998083374342	-0.8380997304980737	0.20876350869245835	-0.21116707492137446	-0.8999040301025285	0.5084720300620081	-0.6454904406348744	-0.306836744172106	0.21384331413940005	-0.49267296010605	0.7252103957981791	-0.6577666371316496	0.6185344814124076	0.2549050748355105	-0.9236097888549226	-0.03972364108709761	0.6710258043641362	1.2323443062511743	-1.022242677949704	0.5148217868706846	-1.2317846526360414	-0.901173981464264	-0.355518213038629	-0.013054662490655122	0.6710258043641362	0.2265428277567536	0.5160917382324199	-2.3709310241126778	-3.0175055940842173	0.6350438491149675	-0.27635791149045724		-2.2429199268497517	0.7467995689476806	0.6587496078673609	0.6866885378255395	0.10335754566842156	-0.5087590106880316		-0.44653139396299785	-0.6505702460818161	-0.3529783103151581	0.19140750674874055	-0.8825480281588122	0.2231562907921255	-1.0116597499352424	0.5444539853111768	-1.0510282421490391	0.1499224289320519	0.0474796857520642	-2.0910760756982576	-1.2347478724800909	-0.4224023180900255	0.6117614074831523	0.10251091142726436	0.15500223437899366	0.13383637835007106	0.7611923510473486	-0.5104522791703453	0.5431840339494415	-0.9409657907986396	-0.12819691928799634		1.5248564365708908	-1.1200289328033284	-1.6145056613510271	0.4813797343449866	-1.928225979411724	0.03012368380834794	0.7497627887917305	-0.3622912869678844	0.6418169230442229	0.7747384989058593	-0.3263093317187157	-0.9075237382729412	0.5791659891986108	0.3785136740444208	0.2625247830059223	-0.23995263912070955	-1.1005563452567186	-0.5705633102924871	0.7865913782820564	1.025765551408886	-0.2302163453474051	0.7252103957981791	-0.2691615204406229	-0.8732350515060859	-1.2449074833739742	0.5000056876504384
WZ8040	-0.9566285242600424	-0.8389463647392301	0.5313311545732451	-0.31826630642772485	0.02123402427620069	-0.7508964036589112	-1.05610804759598	-1.6932426457786207		-0.34070211381838283	-0.2975237675193798	-0.7115279114451144	-0.6294043900528927	-0.7356569873180859	-0.6746993219547877	0.014037633226366348	0.35819445225665464	-0.8783148569530269		-1.1864897207341465		-0.647183709117188	-4.368437520986259	-0.787724993149237	-0.9642482324304548	-0.7089880087216435	-0.3851504114791206	-0.2704314718023583	-0.3991198764582103	-1.1492378141232416	-0.7508964036589112	-0.8457194386684855	-0.3487451391093737	-0.30726006129268496	-0.523998427028856	-1.6003668695237063	-0.2454557616882287	-0.6078152169033912		-0.3995431935787893	-0.33350572276854923		-1.0607645359223437	-1.213582016451168	-1.2461774347357093	-0.7762954308936182	-0.793228115716757	-0.5079123764468744	-0.9769477460478092		-0.8660386604562517	-0.7686757227232064	-0.8969408102584794	-1.5501614590231014	-0.7580927947087448	-1.6153099638801265	-0.8910143705703812	-0.5963856546477732	-0.7779886993759318		-1.0417152654963129	-0.5680234075690163		-0.7377735729209787	-0.7940747499579135		-1.2537971429061212	-0.9951503822326826	-0.34027879669780464	-0.7551295748646957	-1.7073391058938836	-1.2482940203386013	-0.8080442149370032	-0.3775307033087088		-1.2588769483530629		-0.3064134270515278	-0.9189533005285592	-0.4998693511558843	0.6752589755699214	-0.07824549905973792	-1.6420212741886269	-0.4363717830691152	-0.20947380643906	-0.8402163161009656	-0.2509588842557502	-0.958321792742356	-1.010389798573507				-0.6878221526927202	-0.372874214982346	-0.42790544065754543	-0.18746131616898026	-0.7449699639708123	-0.7216875223389964		-0.8105841176604742
