	Sample 0	Sample 1	Sample 2	Sample 3	Sample 4	Sample 5	Sample 6	Sample 7	Sample 8	Sample 9	Sample 10	Sample 11	Sample 12	Sample 13	Sample 14	Sample 15	Sample 16	Sample 17	Sample 18	Sample 19	Sample 20	Sample 21	Sample 22	Sample 23	Sample 24	Sample 25	Sample 26	Sample 27	Sample 28	Sample 29	Sample 30	Sample 31	Sample 32	Sample 33	Sample 34	Sample 35	Sample 36	Sample 37	Sample 38	Sample 39	Sample 40	Sample 41	Sample 42	Sample 43	Sample 44	Sample 45	Sample 46	Sample 47	Sample 48	Sample 49	Sample 50	Sample 51	Sample 52	Sample 53	Sample 54	Sample 55	Sample 56	Sample 57	Sample 58	Sample 59	Sample 60	Sample 61	Sample 62	Sample 63	Sample 64	Sample 65	Sample 66	Sample 67	Sample 68	Sample 69	Sample 70	Sample 71	Sample 72	Sample 73	Sample 74	Sample 75	Sample 76	Sample 77	Sample 78	Sample 79
Sample 64	0.22619193389760311	0.7023411919852875	0.47889361293379074	0.09994238871424775	0.4014169118869848	0.5032973403527254	0.46426843678995633	0.1361738694157185	0.4851170651255424	0.18941860879615766	0.29228545437860476	0.28028990972371004	0.4560418754118244	0.6011757297101177	0.2810728454662315	0.33149030051547645	0.9376748619870199	0.7886585686014579	0.5984604802423702	0.5329362010914048	0.2395656334244345	0.5944417303250857	0.4031756763999148	0.5894998173351211	0.39011923872557597	0.7030596508998849	0.36588607297062103	0.7435956747475315	0.3218381554839618	0.4294948663786864	0.22331244058804386	0.4869491061765533	0.2227140517605297	0.3831543631467389	0.3203329854185998	0.36304408073736655	0.6791096168388464	0.6502807493958864	0.24477440506423243	0.26472046717154185	0.4128596479357119	0.05278395035135858	0.4033514126381739	0.635097814240703	0.2323641915868186	0.39007688936620777	0.12979806325864218	0.8069859235308382	0.18411559548177447	0.613902225254051	0.4178252862893006	0.7772986454409765	0.4917872157171421	0.12472322617151547	0.49115865858069946	0.39574404506219163	0.6760122711279639	0.8436973685701438	0.13807198688887384	0.16979169152795148	0.46922239014677847	0.2545956640324876	0.1623002622092489	0.29730522979472496	0.0	0.1091315656625074	0.26892116600005045	0.13349365649765566	0.19877688853728195	0.531245112922794	0.21403692720898237	0.4915346475795336	0.5434710655949756	0.559751569266377	0.2189861936743475	0.21639912681348783	0.1943148959040984	0.6266038920002732	0.04240850629791946	0.3390634238704872
Sample 65	0.12693604845975753	0.6148638016273004	0.428642185707602	0.12961578131419077	0.30593596358796465	0.4706769290396063	0.40340722866216	0.05680532192035101	0.5323011115214578	0.2504624207645006	0.1975071114033143	0.1893107211714666	0.435981387010406	0.5703140913665323	0.19973572654436234	0.2641260765560003	0.8721491567504845	0.7567724703436947	0.5065283643228072	0.548559159190807	0.19697730002643127	0.5552135745978355	0.32826683577175514	0.5500849644823689	0.4397371051797566	0.6129122042917874	0.37897093490799016	0.7332072759212462	0.28012750652783486	0.42849897852189767	0.1413840028836938	0.4207825868279213	0.3185714316351796	0.347541454006138	0.2833710250155536	0.3151237913138106	0.6204328456432855	0.6041694048147304	0.14456148010951098	0.1806372753147085	0.4198109420591965	0.08452516193137649	0.37887717043509567	0.5930117926208592	0.12906457974071908	0.3174969231871156	0.10267929852232699	0.7716971073995306	0.09174698154327438	0.5251447019683386	0.31938467655666164	0.7567195815341783	0.38803700892205334	0.20586243504094878	0.4520013412949771	0.30290248909437134	0.574791050979593	0.7425136446551186	0.047172946404945224	0.18387883128722868	0.38147169978990375	0.16594430998291337	0.21717739020573035	0.19561739850485246	0.1091315656625074	0.0	0.35520490019269274	0.14411978017551824	0.12917252275996602	0.5166264622511693	0.15259243539188658	0.5370616863946709	0.512327394659736	0.5051687097237395	0.2174728145411625	0.2782114203780407	0.09327287703247247	0.5256962104476477	0.14708608453515315	0.4381358913350776
Sample 66	0.460251734566804	0.8212764873135505	0.5141080784656293	0.35681816580271775	0.5819392479895952	0.4999149771394827	0.5352353868134982	0.39322120350044387	0.2748431571711825	0.1242896667064978	0.47928483995356796	0.5257219136915219	0.42303454847075106	0.5599153950727955	0.5473076192077015	0.6003726707492951	0.9791842891690612	0.7314945730388104	0.749424335615876	0.38724571540924085	0.3733827138343872	0.5851618802875393	0.5171670490911686	0.5869791474999073	0.18764006478745077	0.8467826658526213	0.2919822957503249	0.6395240203061332	0.5846296653247876	0.35196644770746954	0.39125968232515657	0.5590521915038612	0.13768865708970182	0.4273805604084903	0.38914073608126504	0.42713136503654214	0.7265778306205456	0.6442452358068333	0.4407778969499209	0.44628228927361596	0.33737525324525497	0.31495787831769906	0.3960854315179654	0.6383193433021798	0.4821807239427336	0.6557135472312912	0.29220133352983085	0.7673662020167058	0.4379554315511057	0.7334828671839188	0.5988253984069274	0.6969516560564494	0.7293279389823998	0.31506030671946883	0.4971827476186048	0.5827640320104522	0.9039998845705436	1.037541776669501	0.3774753295221791	0.26254050968718623	0.734343753497105	0.4560104684262396	0.15454827945305155	0.5256703361574436	0.26892116600005045	0.35520490019269274	0.0	0.3899968930186649	0.3678670060536488	0.47469445694571505	0.3561451696180665	0.27852306820706607	0.512903489196197	0.6070672490123944	0.2508311870622699	0.12256448297287643	0.42371415575072235	0.7969854638529883	0.2596650915842848	0.18773960941187148
Sample 67	0.22822140423518794	0.7445815460066707	0.5710849785906444	0.03612629412046715	0.4254318947523084	0.6072202026277876	0.5443142008864782	0.13446932173250029	0.6183019939881244	0.3200636960107914	0.3270652259609843	0.2241080159364331	0.5698136850364556	0.7093714585181412	0.19605285961125002	0.22823757660870667	1.010092939677496	0.896683907650475	0.627185189232009	0.6620990686436812	0.3203487920342997	0.6955036940120162	0.4685026858417102	0.6889984862279118	0.5212294164714909	0.7312186022786191	0.49231349306577826	0.864088556544805	0.21319492198225712	0.5527806194997255	0.2846526771483191	0.5638065524250254	0.3124982908417353	0.4806511489201773	0.41623220681261386	0.45532247961145084	0.7569664350167595	0.7470948314919675	0.2756752505776001	0.31034871246951423	0.5373949565448961	0.11194772839711646	0.5140270645150827	0.7309877312185101	0.20471297646635317	0.2995081019977799	0.2303548005349143	0.9109899238690531	0.165960075155529	0.6587927265807076	0.4391245443362828	0.8922219546110512	0.4512246472367719	0.11174978158062926	0.592351140409906	0.415470748463433	0.6381065534379377	0.8315160356024655	0.1687107607243193	0.2841365838141862	0.37948835231502137	0.2858234697272671	0.2938543363352466	0.2903577001446398	0.13349365649765566	0.14411978017551824	0.3899968930186649	0.0	0.27030305441710417	0.6474990705352002	0.2956147663495997	0.6220554633779968	0.6512856634203533	0.6433200734975846	0.33618263109567703	0.3379545232974554	0.21254090379529028	0.6395124876532512	0.13614856899130087	0.4163816084991428
Sample 68	0.1281129111217062	0.5044244434605977	0.30191473332071433	0.251722832229104	0.2191285637914639	0.3455787586538968	0.27501184435784076	0.14924179642556148	0.47620466210025786	0.2495435761163829	0.11167090290123156	0.2584423885652405	0.32084524168832	0.4530476924793836	0.27812921697986415	0.3445040080728734	0.7460002328633905	0.6359236468517907	0.40682289952710743	0.4629626403130603	0.0945727529297994	0.42902750417221885	0.20538552772975846	0.4225813846451859	0.39942864751667956	0.5118903490579522	0.28968981920885317	0.6204723008220175	0.36802482987790885	0.33083369605457047	0.0578123200816732	0.29571169893407895	0.37684928853866767	0.22324416967802954	0.16085557613270965	0.18757095615400252	0.49268163354387645	0.4799885474504134	0.10793252860789274	0.08447477929918513	0.3220097179402096	0.18292793102310348	0.2626799632137021	0.46445477483006165	0.1715973134167487	0.3739124521453251	0.08404173308603614	0.6451436712733315	0.15467895202567333	0.41637376701082346	0.23523479337783895	0.6375832656707544	0.3711063754070048	0.3172820456118445	0.3273700703704562	0.22201772874203485	0.5403126793901408	0.6751948510218893	0.10756090938434226	0.13928309308852804	0.42823657180433267	0.09948911965573602	0.21642679167225237	0.1726205251782754	0.19877688853728195	0.12917252275996602	0.3678670060536488	0.27030305441710417	0.0	0.40048752214988725	0.04347598520972394	0.4882439335707149	0.39481073967763874	0.37626829170311193	0.1631487590314909	0.28882756534566	0.09838626188949244	0.4414686838147276	0.2353781607953119	0.49585098359433083
Sample 69	0.5147427357802151	0.4878488028476114	0.1815200627958463	0.6193069147566221	0.4533366046795523	0.10002000257941165	0.2393880708006401	0.5426296591247346	0.31740985878135247	0.412766995947435	0.4332522868628787	0.6432313159681542	0.08924309064720001	0.1467956716318933	0.6753995551786096	0.7391527791544013	0.5286289782896898	0.2851820404358927	0.48966481832941544	0.2005409878388106	0.3586804482305608	0.13760424859014875	0.31429083340752584	0.14090870124008645	0.3436095312818798	0.547563478242153	0.18949915534482545	0.2314961064873723	0.7560770270956465	0.1405358360881454	0.41190315277538786	0.2589266107437202	0.5790148906030608	0.2025994510619079	0.25399103694056674	0.2310821011534426	0.3099557462527178	0.21031803810492322	0.46765900303051006	0.41591125048237965	0.1428014723668095	0.5400550091438175	0.14266003545939637	0.1878525340804565	0.5657584523688832	0.7521460251958895	0.42011926795454635	0.294404544464597	0.5521090924554717	0.43562899751362116	0.4641315942644356	0.2530365633825977	0.6750827021051209	0.6493015118288719	0.1279721280258659	0.4668564313000417	0.7781768329818158	0.8023397287873724	0.5020699360722124	0.37680519675082164	0.7991681424859264	0.4519688275245227	0.4111136430397535	0.5285718611771949	0.531245112922794	0.5166264622511693	0.47469445694571505	0.6474990705352002	0.40048752214988725	0.0	0.3746521291714865	0.3523378839412459	0.12028474220798638	0.22573502143113144	0.34082379015175196	0.4445750057497186	0.49530835888531144	0.5666706007157196	0.5539667922372044	0.6571262946894981
Sample 70	0.1653528302110358	0.4996497667854703	0.2772332509419254	0.276203351819977	0.23315082443577323	0.3238996083733094	0.2594389135841882	0.18325978807990792	0.44976886539519734	0.23420549370822807	0.13018871511318755	0.27470486558807305	0.2914902137278018	0.4199348092387218	0.3087805466350428	0.37867352175537694	0.7329780554593488	0.605137661400356	0.4114819721563003	0.42952715763525623	0.11565170966265761	0.40409653434085546	0.1948793966737929	0.401122810396575	0.3717837995324613	0.5165932869619007	0.26773819125874193	0.5893436434279712	0.4060651401401126	0.2982756911921523	0.04850193722315696	0.2753576099251592	0.3705628894053859	0.21083508029577125	0.1513413491381835	0.16711279919754532	0.4818532262383202	0.45168038570426766	0.11239590376102149	0.11288736504929726	0.29915848184011457	0.2078671895932475	0.2337065982000212	0.44632680843719696	0.2028464131811573	0.41115081287146343	0.08701743310127168	0.6210570534429358	0.1909859038102456	0.40662413061977654	0.24586296853620457	0.6081902154562413	0.3957840263307879	0.3363139789373062	0.30066595189012524	0.24252259664361153	0.5633868499653522	0.6889350990204726	0.14173203375726043	0.14781398958246206	0.45812016265911726	0.13542207220275967	0.20326417278041836	0.2044573856643998	0.21403692720898237	0.15259243539188658	0.3561451696180665	0.2956147663495997	0.04347598520972394	0.3746521291714865	0.0	0.4574003313711441	0.36202376449431667	0.3630458879919211	0.1308898587986569	0.26937616639933104	0.13442441438094055	0.44551253298359184	0.2520039476122996	0.48827120493108983
Sample 71	0.6123428679179804	0.796839159586169	0.4597371584069243	0.5901210658903632	0.657401943742524	0.4240850758502112	0.5151458194546209	0.5820825615395687	0.08263303672316534	0.3024609953774874	0.5794781180678916	0.6881646825390323	0.3345206756957059	0.4076839083647176	0.7347147578696137	0.801057145457086	0.8709379628700831	0.5403135802830348	0.7709096679043509	0.17132699331682388	0.4832796623202624	0.4720634849799334	0.5394908116105266	0.4867473673075866	0.10217948154743522	0.8533571661588909	0.26275473076224454	0.4239615691318884	0.8048130728760994	0.24491324855866217	0.497105374223954	0.5267778543770762	0.39115743922701757	0.43246848276862665	0.4311516229508112	0.4364270843183493	0.6569325869354095	0.5135574996371909	0.5550044678361733	0.5554709733035826	0.2723804711019272	0.5309217304643145	0.34711860635482733	0.5387473231239716	0.644757157551377	0.8474860159599359	0.4430711873291208	0.6017684657827694	0.615395604140869	0.7145162547657723	0.6688289685173501	0.4968494696648498	0.8502271407717638	0.5732208682683726	0.42012593298855977	0.6698212676521106	1.0042312265471596	1.084288696753669	0.5510220751373105	0.4120236703174286	0.9065026177098068	0.5817665460254944	0.3299910222240578	0.6602449326150699	0.4915346475795336	0.5370616863946709	0.27852306820706607	0.6220554633779968	0.4882439335707149	0.3523378839412459	0.4574003313711441	0.0	0.3849789642425145	0.5551556553705069	0.33406475567260335	0.2925611182688595	0.5764858585891008	0.8268021528910541	0.4996374768624296	0.4121643570773684
Sample 72	0.5059160308804973	0.43629278685874234	0.13630887323285154	0.6271022738851416	0.42648461520674147	0.12666424901822318	0.21125020652928758	0.5431837312715538	0.3747349209628557	0.4335698402496336	0.4124575690222803	0.6097540458796364	0.10743655573788492	0.05890587088454072	0.6587561840762226	0.7281047424873895	0.4992810626639194	0.24615861812847092	0.45173586845964264	0.23400969305510888	0.3777267970526523	0.10793481902684032	0.2808941023090899	0.13904000075669082	0.3775415000288901	0.51271755157305	0.25183255488515116	0.2447188621828224	0.7592036440123192	0.16608291518528773	0.3891193639284473	0.20287442315581616	0.598925181564873	0.22948656066814452	0.27304737111691263	0.22285913957805142	0.2990962132760217	0.13448498687846716	0.4361256337261196	0.4082741384899949	0.21866928328971785	0.5523188123940811	0.14894637435656818	0.19451688487827623	0.5497304691111133	0.7441721294150196	0.4218707763013755	0.28792535036927397	0.5473606029228769	0.3693038344932094	0.4295379628540692	0.25320421462389214	0.6425054576735693	0.666260103958605	0.09395295398094908	0.44946573609013796	0.745564207743857	0.7619400353717641	0.5013279196789127	0.40833243122045576	0.7725315570919159	0.44629097921962724	0.4292149915108154	0.5122378286158423	0.5434710655949756	0.512327394659736	0.512903489196197	0.6512856634203533	0.39481073967763874	0.12028474220798638	0.36202376449431667	0.3849789642425145	0.0	0.2161226169195304	0.3364732983589091	0.4556006741947774	0.4865810297694802	0.5129120205912154	0.5729990507467261	0.6835865486880437
Sample 73	0.44866879349084027	0.27098213174273916	0.12515530990937213	0.6233598779566886	0.31044056187199937	0.1331705075669616	0.10931239117624054	0.5144057056842622	0.5242668409064573	0.5130037592703381	0.3472758645654545	0.5850360408147356	0.2214894253854059	0.24198086083110412	0.6059019295954544	0.6619773024377958	0.38247879493329706	0.34519931315422436	0.27769096054738857	0.41620723726097975	0.33289895099790406	0.13875804371638628	0.19821664242115103	0.11200492052113897	0.5214828498362111	0.32323761291304925	0.33318216250044286	0.3871845873676358	0.6912676263610676	0.3120036164370695	0.38183172351291456	0.13175796789031963	0.682039332653818	0.18817784490927528	0.2432666472834465	0.20276527254520396	0.12316133940385683	0.19095070981491677	0.4166693483223695	0.34470561453914844	0.3058798744326039	0.5482461672794853	0.2235575763878135	0.1142760223357074	0.5003765582677858	0.6528070824969231	0.4363283714036791	0.30556934831339333	0.5038510721154136	0.2416642517581031	0.3170943460590861	0.3592286338491466	0.5217908161361613	0.6805782420884228	0.14415804396473522	0.3245828840549644	0.5856269357005774	0.5819822139011035	0.47618107415512845	0.41332606940427424	0.6819285242026255	0.37830027688995316	0.4962830882570235	0.4317022313644657	0.559751569266377	0.5051687097237395	0.6070672490123944	0.6433200734975846	0.37626829170311193	0.22573502143113144	0.3630458879919211	0.5551556553705069	0.2161226169195304	0.0	0.40709218136210534	0.5530196540835556	0.44584124536326364	0.364784356988413	0.5893467891964898	0.7830350199448789
Sample 74	0.28366828348006584	0.5866960221151454	0.30124334108031015	0.30947739604108226	0.35738921763038484	0.32569225639792326	0.3149672313578332	0.264160510364621	0.335803968159115	0.13083913778998366	0.26036127185534846	0.3618294565041516	0.258783385274972	0.39181151179345436	0.4070188339757126	0.4771109506294137	0.7791198333760351	0.5806752529455299	0.5179879309271235	0.3352722556772617	0.19828604222721338	0.40530422340957784	0.2820630358041372	0.40954733531866444	0.24664675285489276	0.6189880438761857	0.2002006538202879	0.537639213504142	0.4948864428864023	0.22549928229554692	0.16664751094614327	0.32830083295553913	0.2870256599355798	0.24104579686320932	0.19462511899765372	0.20902699762728383	0.52997436692121	0.45333268228191315	0.22361958669842152	0.24035166029367744	0.240141939516284	0.2424655595578483	0.2113498107161576	0.4630181223342452	0.31266929623044415	0.5216653103841724	0.12177176106189014	0.6143826292610064	0.29010140682831265	0.49086241004510633	0.3686740240836983	0.5728672545421918	0.5248910467528333	0.337283796830481	0.30291742914242165	0.36874598841732337	0.693245546659973	0.8094441298620398	0.22859063781957878	0.15117742360468614	0.5730635956029446	0.2620920722367983	0.11243435094386163	0.33241325603072974	0.2189861936743475	0.2174728145411625	0.2508311870622699	0.33618263109567703	0.1631487590314909	0.34082379015175196	0.1308898587986569	0.33406475567260335	0.3364732983589091	0.40709218136210534	0.0	0.1574932857292716	0.24681270794451826	0.5568664519173108	0.24912130874154434	0.394539619576078
Sample 75	0.3856374200464369	0.744114860939277	0.4477030433170837	0.30839200622294755	0.5024106121827595	0.455358500048846	0.4680892538976255	0.3268653992310577	0.3074043523655323	0.06077084972274221	0.3966675103118743	0.4309505447476612	0.37589100235520395	0.5051291068400393	0.4717658649604017	0.5343816662568058	0.924302721726144	0.687120418721651	0.6730083383163735	0.3722824743699206	0.3203065730898211	0.5349003301808912	0.4387965014011732	0.5408595692562014	0.19701283559482577	0.7746366047017175	0.2746882924188399	0.6167984425709692	0.5362857665921007	0.3118364261964859	0.29781334836169443	0.4828378631761423	0.14541149658879268	0.3793786274151076	0.3351105963344513	0.3604573505322202	0.6754102622288974	0.5838224899309569	0.3431103536669879	0.37249250377694015	0.3208135447938664	0.264088482667016	0.3410015247649186	0.5955077005403464	0.4018125236110447	0.5935716504038916	0.21276006246675833	0.7306270147180131	0.3674560110062971	0.6477988373843746	0.5148832983285347	0.6674250487867529	0.6460454522776179	0.2916033505431108	0.43913785589526155	0.5092784096141887	0.8252066577350985	0.9581446898642232	0.306436801868444	0.22493411262337099	0.6558017352547021	0.38424374577891873	0.08512178383545715	0.44787203643054313	0.21639912681348783	0.2782114203780407	0.12256448297287643	0.3379545232974554	0.28882756534566	0.4445750057497186	0.26937616639933104	0.2925611182688595	0.4556006741947774	0.5530196540835556	0.1574932857292716	0.0	0.3464033888145095	0.709579353257615	0.2257863544691751	0.24036639103825516
Sample 76	0.039798890816711674	0.5324633669359121	0.38399949859454485	0.2048894550184314	0.21635931104750405	0.4338114444935074	0.34549689732335653	0.08126474345479415	0.5659475571973175	0.31171450644984505	0.11479466575757433	0.18258358368891237	0.4169100681570583	0.5440303940918282	0.1813736670408075	0.24639837709089427	0.8017764541776953	0.7242161133530589	0.4181939372868803	0.5604853030844447	0.15983013289384088	0.5143516663316566	0.2625092954641319	0.5059643293876545	0.48362559703612845	0.5237660162361244	0.3844675761772664	0.7161781549342323	0.27546638228699505	0.4291660924506019	0.11090129589962387	0.363572302132602	0.40508243913724556	0.3085335719485005	0.24808258458309726	0.2744843758838967	0.5544603995156696	0.5619549220543562	0.09976612998048098	0.10327158238505921	0.41791839564250266	0.15878218890720053	0.3587605482682602	0.5433202150026784	0.07601375610263919	0.277866658253253	0.13821159654329063	0.7290676467068145	0.062265085844612204	0.4483160678418451	0.23112063141534236	0.7298817044936147	0.3065506166227233	0.28867623527513786	0.4157084791339132	0.21107751011464485	0.48798888191213685	0.6505959914629742	0.05722968881651586	0.203133430362248	0.3352763459431578	0.07970766986948817	0.2770414511460708	0.10573186411394275	0.1943148959040984	0.09327287703247247	0.42371415575072235	0.21254090379529028	0.09838626188949244	0.49530835888531144	0.13442441438094055	0.5764858585891008	0.4865810297694802	0.44584124536326364	0.24681270794451826	0.3464033888145095	0.0	0.4379253427633249	0.22898887297707501	0.5252591496578798
Sample 77	0.4165897180874113	0.17960722590193834	0.3920508922806174	0.6393189780939021	0.23083108699530142	0.469157856304879	0.33221724887074155	0.5155771689548343	0.8139944579642091	0.6767336419521034	0.3353466856962905	0.4817908340622629	0.5211771317685697	0.5417108742183289	0.49825802147408266	0.5367145028813189	0.5113793716565144	0.6415949357687846	0.10475505088493249	0.7213527130973306	0.4486264759373029	0.4748199930887099	0.2934642273778892	0.465070576598041	0.7684632886725351	0.15615451078847672	0.6060628705200707	0.723953066657406	0.598154323209288	0.5946303859253789	0.42214760572218407	0.31539249669098524	0.8134279601777029	0.43460803451428565	0.4370773944687124	0.4020578338515365	0.3792914839192106	0.47479846439125933	0.3997576297425492	0.3706763261240168	0.602653055112009	0.5952517226437921	0.4909583087619121	0.46508173242649903	0.4362991114030805	0.5038923437045362	0.5236695230874783	0.6155888593673229	0.4765802032060129	0.16144641552981978	0.20968720991251882	0.6888839287752165	0.276711365871668	0.7262830932989864	0.44550273397703455	0.2496573880056564	0.2715888475444002	0.2697628410149816	0.49398636549539426	0.5580206527415306	0.46929508875693354	0.3803263635632021	0.6474656026607923	0.3529996265022927	0.6266038920002732	0.5256962104476477	0.7969854638529883	0.6395124876532512	0.4414686838147276	0.5666706007157196	0.44551253298359184	0.8268021528910541	0.5129120205912154	0.364784356988413	0.5568664519173108	0.709579353257615	0.4379253427633249	0.0	0.662909606151139	0.9324648156292422
Sample 78	0.2580645866954783	0.7376303573685439	0.5111674307980066	0.10061965886919268	0.4358891788968098	0.529854806056913	0.4969169091877357	0.16449022528087265	0.49057321254422487	0.198990081261174	0.3286730797788048	0.31238451521514027	0.48207677318246134	0.630538445357087	0.3035299968081031	0.34634960889765676	0.9688800601404977	0.8169515706947736	0.6324123540507175	0.5501183423716761	0.2657847959356866	0.623300128220884	0.4387011149098321	0.6172896645266877	0.3976813404817397	0.7358075868123318	0.382103420027516	0.7658872361807781	0.32587593923161634	0.45204174371193395	0.26376630104777815	0.5221133737556631	0.20821491075435242	0.4094230118580802	0.34772131373409754	0.39459904177571115	0.70838837361945	0.6820126300949126	0.2858057049755805	0.29846140379413155	0.4300549465260378	0.07360094026400328	0.4309223037110571	0.6622962090213947	0.26412420215765803	0.4047271590040508	0.16673998277439114	0.8336807188474118	0.2126872601442482	0.6514997712523436	0.45360309344030664	0.8017781877542809	0.5218370289784741	0.09559506917114288	0.5210754509379081	0.42775574386022147	0.7044180313094955	0.8752432498263443	0.17182304109015123	0.18723306540284299	0.4909596080284738	0.2869148025410461	0.1764803063470894	0.3292513134483774	0.04240850629791946	0.14708608453515315	0.2596650915842848	0.13614856899130087	0.2353781607953119	0.5539667922372044	0.2520039476122996	0.4996374768624296	0.5729990507467261	0.5893467891964898	0.24912130874154434	0.2257863544691751	0.22898887297707501	0.662909606151139	0.0	0.3187021164570449
Sample 79	0.5610359700698199	0.978482334793398	0.6838607306875033	0.3921213709771427	0.7147783694163281	0.6804492704505742	0.7021244123345131	0.47447641095449883	0.4292337255139293	0.2720346776310765	0.6043887529666463	0.5771525387304959	0.6007645334265295	0.7293935596119134	0.5999857334312492	0.6439496811911254	1.1569317378397854	0.902111799919148	0.897901849777566	0.5506017463844086	0.521489437291963	0.7629116767943929	0.6702856527315199	0.7671953233834151	0.34255031394666174	1.0005236309054693	0.4775246610644065	0.8099459988295196	0.6222950197272166	0.527446381836629	0.5110221371739629	0.7209020602367197	0.12081175597484688	0.6020374798499175	0.5564856634218244	0.59261523335254	0.9046049466674697	0.8154526659416169	0.5450639193081213	0.5765539004528593	0.5230125275205588	0.38874694106907304	0.5711823640329486	0.8201548662147671	0.5647636006754922	0.7132958074069492	0.4120910369046043	0.9472573854550403	0.521773130097041	0.8837144124867462	0.7293693171593755	0.8710372384386413	0.8259328587677736	0.31962404234015124	0.6715570060448757	0.7151341720381753	1.012374130608729	1.1691474383306473	0.4726094023476433	0.41131173725114156	0.7887359581900523	0.5779067279462845	0.29468588792889194	0.6308642813664288	0.3390634238704872	0.4381358913350776	0.18773960941187148	0.4163816084991428	0.49585098359433083	0.6571262946894981	0.48827120493108983	0.4121643570773684	0.6835865486880437	0.7830350199448789	0.394539619576078	0.24036639103825516	0.5252591496578798	0.9324648156292422	0.3187021164570449	0.0
